Timestamp: 2024-01-03T05:53:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T17:32:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:33:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:35:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:36:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:37:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:38:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T17:40:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T17:41:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T17:45:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:10:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T20:11:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:12:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:13:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:14:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:16:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:17:00Z, Latitude: 36.218327, Longitude: -115.324158, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T20:18:00Z, Latitude: 36.218342, Longitude: -115.307999, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:19:00Z, Latitude: 36.21843, Longitude: -115.301987, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:20:00Z, Latitude: 36.218525, Longitude: -115.287697, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:21:00Z, Latitude: 36.218342, Longitude: -115.26754, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:23:00Z, Latitude: 36.218163, Longitude: -115.25351, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:24:00Z, Latitude: 36.215775, Longitude: -115.25087, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:25:00Z, Latitude: 36.216778, Longitude: -115.250854, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T20:26:00Z, Latitude: 36.216751, Longitude: -115.250732, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T20:27:00Z, Latitude: 36.216785, Longitude: -115.250732, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:01:00Z, Latitude: 36.217319, Longitude: -115.251152, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:03:00Z, Latitude: 36.219353, Longitude: -115.25032, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:04:00Z, Latitude: 36.219547, Longitude: -115.250465, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:05:00Z, Latitude: 36.21954, Longitude: -115.250305, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:06:00Z, Latitude: 36.219608, Longitude: -115.250153, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:10:00Z, Latitude: 36.219418, Longitude: -115.251228, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:13:00Z, Latitude: 36.216335, Longitude: -115.250359, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:26:00Z, Latitude: 36.215805, Longitude: -115.250679, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:27:00Z, Latitude: 36.218002, Longitude: -115.251251, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:30:00Z, Latitude: 36.188934, Longitude: -115.244652, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:31:00Z, Latitude: 36.182499, Longitude: -115.244675, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:32:00Z, Latitude: 36.178429, Longitude: -115.255394, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:33:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:37:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:38:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:39:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:41:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T21:43:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T21:44:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:18:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:19:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:20:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:21:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:22:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:24:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:27:00Z, Latitude: 36.207272, Longitude: -115.302513, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:28:00Z, Latitude: 36.207253, Longitude: -115.302483, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:29:00Z, Latitude: 36.207245, Longitude: -115.302483, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:38:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:39:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:40:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:41:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-18T23:43:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:44:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:48:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-18T23:49:00Z, Latitude: 36.166492, Longitude: -115.106714, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-19T02:33:00Z, Latitude: 36.076561, Longitude: -114.980783, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-19T02:34:00Z, Latitude: 36.093494, Longitude: -115.231667, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:40:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:41:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:42:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:43:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:44:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:45:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:48:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:49:00Z, Latitude: 36.158951, Longitude: -115.292786, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T00:50:00Z, Latitude: 36.158947, Longitude: -115.290932, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:51:00Z, Latitude: 36.158531, Longitude: -115.290482, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T00:55:00Z, Latitude: 36.158825, Longitude: -115.289063, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:56:00Z, Latitude: 36.159061, Longitude: -115.287163, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T00:57:00Z, Latitude: 36.159161, Longitude: -115.290924, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T01:01:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:02:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:03:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:04:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T01:05:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:06:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:07:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-20T01:09:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T01:10:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T01:18:00Z, Latitude: 36.166492, Longitude: -115.106714, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-20T01:19:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:12:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:13:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:14:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:15:00Z, Latitude: 36.13507717936619, Longitude: -115.37296450428087, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:17:00Z, Latitude: 36.118301, Longitude: -115.311066, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:18:00Z, Latitude: 36.113575, Longitude: -115.300774, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:19:00Z, Latitude: 36.100071, Longitude: -115.2967, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T01:20:00Z, Latitude: 36.100079, Longitude: -115.2967, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:21:00Z, Latitude: 36.095623, Longitude: -115.297508, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:22:00Z, Latitude: 36.095882, Longitude: -115.298058, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:23:00Z, Latitude: 36.095879, Longitude: -115.298042, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T01:24:00Z, Latitude: 36.095879, Longitude: -115.298042, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T01:26:00Z, Latitude: 36.095345, Longitude: -115.297653, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T01:27:00Z, Latitude: 36.098961, Longitude: -115.29718, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:28:00Z, Latitude: 36.099987, Longitude: -115.294159, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:29:00Z, Latitude: 36.108929, Longitude: -115.2966, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:31:00Z, Latitude: 36.119797, Longitude: -115.320374, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:32:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:33:00Z, Latitude: 36.13507717936619, Longitude: -115.37296450428087, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:34:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:35:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:36:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:37:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:39:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T01:41:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T02:25:00Z, Latitude: 36.086992, Longitude: -115.26053, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T16:11:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T16:12:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T16:13:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-07-21T16:14:00Z, Latitude: 36.13507717936619, Longitude: -115.37296450428087, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T16:15:00Z, Latitude: 36.13507717936619, Longitude: -115.37296450428087, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
Timestamp: 2024-07-21T16:16:00Z, Latitude: 36.14758343992255, Longitude: -115.29781046565488, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: 0
